,ExpressId,GlobalId,Class,PredefinedType,Name,Level,Type,Qto_BeamBaseQuantities.NetSurfaceArea,Pset_RailingCommon.IsExternal,Pset_BuildingElementProxyCommon.Reference,Pset_StairFlightCommon.Reference,Pset_StairCommon.RiserHeight,Qto_BeamBaseQuantities.Length,Pset_ColumnCommon.LoadBearing,Qto_ColumnBaseQuantities.OuterSurfaceArea,Qto_ColumnBaseQuantities.GrossVolume,Pset_EnvironmentalImpactIndicators.Reference,Pset_SlabCommon.ThermalTransmittance,Pset_WallCommon.ExtendToStructure,Pset_BuildingElementProxyCommon.IsExternal,Qto_DoorBaseQuantities.Height,Qto_MemberBaseQuantities.NetVolume,Qto_DoorBaseQuantities.Width,Qto_DoorBaseQuantities.Area,Pset_StairCommon.NosingLength,Qto_WallBaseQuantities.Height,Qto_SlabBaseQuantities.NetArea,Qto_BeamBaseQuantities.OuterSurfaceArea,Qto_BeamBaseQuantities.CrossSectionArea,Pset_BeamCommon.Span,Pset_WallCommon.IsExternal,Pset_WallCommon.ThermalTransmittance,Pset_WallCommon.LoadBearing,Pset_DoorCommon.Reference,Pset_OpeningElementCommon.Reference,Qto_StairFlightBaseQuantities.NetVolume,Pset_StairFlightCommon.NumberOfTreads,Pset_SlabCommon.Reference,Qto_WallBaseQuantities.NetSideArea,Pset_RailingCommon.Reference,Pset_BeamCommon.Slope,Qto_WindowBaseQuantities.Area,Qto_MemberBaseQuantities.NetSurfaceArea,Pset_DoorCommon.IsExternal,Qto_StairFlightBaseQuantities.GrossVolume,Pset_StairCommon.Reference,Qto_MemberBaseQuantities.GrossVolume,Pset_SlabCommon.IsExternal,Pset_StairCommon.TreadLengthAtInnerSide,Pset_MemberCommon.Reference,Qto_WallBaseQuantities.GrossFootprintArea,Qto_SlabBaseQuantities.Perimeter,Qto_ColumnBaseQuantities.CrossSectionArea,Pset_StairFlightCommon.TreadLengthAtInnerSide,Pset_BeamCommon.Reference,Pset_ColumnCommon.Reference,Pset_WindowCommon.Reference,Pset_SlabCommon.PitchAngle,Qto_WindowBaseQuantities.Width,Pset_StairFlightCommon.NosingLength,Pset_StairCommon.TreadLength,Qto_MemberBaseQuantities.OuterSurfaceArea,Qto_SlabBaseQuantities.NetVolume,Qto_MemberBaseQuantities.GrossSurfaceArea,Pset_StairFlightCommon.NumberOfRiser,Qto_MemberBaseQuantities.Length,Pset_BeamCommon.Roll,Pset_MemberCommon.Slope,Pset_StairCommon.NumberOfRiser,Qto_StairFlightBaseQuantities.Length,Qto_WindowBaseQuantities.Height,Pset_MemberCommon.IsExternal,Pset_StairFlightCommon.TreadLengthAtOffset,Qto_BeamBaseQuantities.GrossSurfaceArea,Pset_ReinforcementBarPitchOfColumn.Reference,Pset_StairCommon.WalkingLineOffset,Pset_StairCommon.NumberOfTreads,Pset_ReinforcementBarPitchOfSlab.Reference,Qto_BeamBaseQuantities.NetVolume,Pset_StairFlightCommon.TreadLength,Pset_ManufacturerTypeInformation.Manufacturer,Qto_ColumnBaseQuantities.Length,Pset_ColumnCommon.IsExternal,Pset_SlabCommon.LoadBearing,Qto_MemberBaseQuantities.CrossSectionArea,Pset_ReinforcementBarPitchOfBeam.Reference,Qto_RailingBaseQuantities.Length,Pset_StairFlightCommon.WalkingLineOffset,Pset_StairCommon.TreadLengthAtOffset,Pset_StairCommon.IsExternal,Qto_SlabBaseQuantities.GrossVolume,Pset_ColumnCommon.Slope,Qto_BeamBaseQuantities.GrossVolume,Pset_StairFlightCommon.RiserHeight,Qto_WallBaseQuantities.Length,Pset_ReinforcementBarPitchOfWall.Reference,Qto_WallBaseQuantities.Width,Pset_WindowCommon.ThermalTransmittance,Pset_BeamCommon.IsExternal,Qto_SlabBaseQuantities.Width,Pset_WallCommon.Reference,Pset_WindowCommon.FireRating,Qto_WallBaseQuantities.NetVolume,Qto_SlabBaseQuantities.GrossArea,Pset_BeamCommon.LoadBearing,Pset_WindowCommon.IsExternal,Pset_RailingCommon.Height
140,21980,1K9fMEc5bCUxo4LlWWYA1j,IfcWall,SOLIDWALL,BLK01.076,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,,,,,250XTERNAL,,True,,,,,,,3500.0,,,,,True,,False,,,,,,19.0438975861267,,,,,,,,,,,,0.924382023968339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822.52809587336,250XTERNAL,250.0,,,,250XTERNAL,,1.73533708388919,,,,
141,22057,1K9fMEc5bCUxo4LliWYA1j,IfcWall,SOLIDWALL,BLK01.091,Roof Lower,Basic Wall:250XTERNAL,,,,,,,,,,250XTERNAL,,True,,,,,,,110.0,,,,,True,,False,,,,,,2.72861110199407,,,,,,,,,,,,0.924382023968339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822.52809587336,250XTERNAL,250.0,,,,250XTERNAL,,0.101682022636516,,,,
142,22155,1K9fMEc5bCUxo4LlWWYBz5,IfcWall,SOLIDWALL,BLK01.077,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,,,,,250XTERNAL,,True,,,,,,,3500.0,,,,,True,,False,,,,,,22.5161786949088,,,,,,,,,,,,0.680124727594413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2845.49891037764,250XTERNAL,250.0,,,,250XTERNAL,,2.38043654658045,,,,
143,22248,1K9fMEc5bCUxo4LliWYBz5,IfcWall,SOLIDWALL,BLK01.092,Roof Lower,Basic Wall:250XTERNAL,,,,,,,,,,250XTERNAL,,True,,,,,,,110.0,,,,,True,,False,,,,,,2.02515008843716,,,,,,,,,,,,0.680124727594413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2845.49891037764,250XTERNAL,250.0,,,,250XTERNAL,,0.0748137200353814,,,,
144,22331,1K9fMEc5bCUxo4LlWWYB$O,IfcWall,SOLIDWALL,BLK01.078,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,,,,,250XTERNAL,,True,,,,,,,3500.0,,,,,True,,False,,,,,,20.8452597640571,,,,,,,,,,,,0.636508658801907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.03463520762,250XTERNAL,250.0,,,,250XTERNAL,,2.22778030580667,,,,
145,22405,1K9fMEc5bCUxo4LliWYB$O,IfcWall,SOLIDWALL,BLK01.093,Roof Lower,Basic Wall:250XTERNAL,,,,,,,,,,250XTERNAL,,True,,,,,,,110.0,,,,,True,,False,,,,,,1.88814493734948,,,,,,,,,,,,0.636508658801908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.03463520762,250XTERNAL,250.0,,,,250XTERNAL,,0.0700159524682035,,,,
146,22488,1K9fMEc5bCUxo4LlWWYBs6,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316040,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,24.941936,,,,,,,,,,,,0.465191999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3692.0,100 Internal,126.0,,,,100 Internal,,1.42328239200002,,,,
147,22562,1K9fMEc5bCUxo4LliWYBs6,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316040,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,1.77034400000001,,,,,,,,,,,,0.465191999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3692.0,100 Internal,126.0,,,,100 Internal,,0.0511711200000024,,,,
148,22645,1K9fMEc5bCUxo4LlWWYBtk,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316128,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,19.9547600000001,,,,,,,,,,,,0.331380000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.00000000001,100 Internal,126.0,,,,100 Internal,,1.15983,,,,
149,22715,1K9fMEc5bCUxo4LliWYBtk,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316128,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,1.26908,,,,,,,,,,,,0.331380000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2630.00000000001,100 Internal,126.0,,,,100 Internal,,0.0364517999999998,,,,
150,22809,1K9fMEc5bCUxo4LlWWYBo7,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316297,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,4.82091374502749,,,,,,,,,,,,0.0684320548724428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.31155508467,100 Internal,126.0,,,,100 Internal,,0.23951219205355,,,,
151,22894,1K9fMEc5bCUxo4LliWYBo7,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316297,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,0.284077098282344,,,,,,,,,,,,0.0684320548724428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.31155508467,100 Internal,126.0,,,,100 Internal,,0.00752752603596867,,,,
152,22988,1K9fMEc5bCUxo4LlWWYBpz,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316403,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,17.8522176180716,,,,,,,,,,,,0.294840000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.40001695596,100 Internal,126.0,,,,100 Internal,,1.03194,,,,
153,23073,1K9fMEc5bCUxo4LliWYBpz,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316403,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,1.13221689656797,,,,,,,,,,,,0.294840000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2344.40001695596,100 Internal,126.0,,,,100 Internal,,0.0324324000000023,,,,
154,23163,1K9fMEc5bCUxo4LlWWYBiy,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316466,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,3.58508606390784,,,,,,,,,,,,0.0469601453549204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.899574786868,100 Internal,126.0,,,,100 Internal,,0.16436050874222,,,,
155,23240,1K9fMEc5bCUxo4LliWYBiy,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316466,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,0.203642643581787,,,,,,,,,,,,0.0469601453549204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.899574786868,100 Internal,126.0,,,,100 Internal,,0.00516561598904206,,,,
156,23323,1K9fMEc5bCUxo4LlWWYBg9,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316807,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,12.1640477679025,,,,,,,,,,,,0.196020134963553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.71535685363,100 Internal,126.0,,,,100 Internal,,0.686070472372451,,,,
157,23395,1K9fMEc5bCUxo4LliWYBg9,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316807,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,0.762017648434911,,,,,,,,,,,,0.196020134963553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1555.71535685363,100 Internal,126.0,,,,100 Internal,,0.0215622148459925,,,,
158,23489,1K9fMEc5bCUxo4LlWWYBaU,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316944,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,7.70582258184164,,,,,,,,,,,,0.165718177519795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.42363958744,100 Internal,126.0,,,,100 Internal,,0.375124013319276,,,,
159,23574,1K9fMEc5bCUxo4LliWYBaU,IfcWall,NOTDEFINED,Basic Wall:100 Internal:316944,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,0.648514002167648,,,,,,,,,,,,0.165718177519795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1317.42363958744,100 Internal,126.0,,,,100 Internal,,0.018228999527177,,,,
160,23685,1K9fMEc5bCUxo4LlWWYBX7,IfcWall,SOLIDWALL,BLK01.079,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,,,,,250XTERNAL,,True,,,,,,,3210.0,,,,,True,,False,,,,,,14.3126849314482,,,,,,,,,,,,0.447083762559385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.33505023754,250XTERNAL,250.0,,,,250XTERNAL,,1.43513887781562,,,,
161,23764,1K9fMEc5bCUxo4LlWWYBY5,IfcWall,NOTDEFINED,Basic Wall:100 Internal:317323,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,30.6941818827737,,,,,,,,,,,,0.553120570107928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4452.84579450732,100 Internal,126.0,,,,100 Internal,,1.76943718737774,,,,
162,23853,1K9fMEc5bCUxo4LliWYBY5,IfcWall,NOTDEFINED,Basic Wall:100 Internal:317323,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,2.10546821498197,,,,,,,,,,,,0.553120570107928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4452.84579450732,100 Internal,126.0,,,,100 Internal,,0.0608432627118723,,,,
163,23936,1K9fMEc5bCUxo4LlWWYBQ9,IfcWall,NOTDEFINED,Basic Wall:100 Internal:317831,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,5.29425759239972,,,,,,,,,,,,0.0766608461999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.419414285672,100 Internal,126.0,,,,100 Internal,,0.268312961699985,,,,
164,24008,1K9fMEc5bCUxo4LliWYBQ9,IfcWall,NOTDEFINED,Basic Wall:100 Internal:317831,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,0.31489396354284,,,,,,,,,,,,0.0766608461999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.419414285672,100 Internal,126.0,,,,100 Internal,,0.00843269308199893,,,,
165,24091,1K9fMEc5bCUxo4LlWWYBMg,IfcWall,NOTDEFINED,Basic Wall:100 Internal:318116,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,6.82864,,,,,,,,,,,,0.103319999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.999999999999,100 Internal,126.0,,,,100 Internal,,0.361620000000003,,,,
166,24163,1K9fMEc5bCUxo4LliWYBMg,IfcWall,NOTDEFINED,Basic Wall:100 Internal:318116,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,0.414759999999998,,,,,,,,,,,,0.103319999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.999999999999,100 Internal,126.0,,,,100 Internal,,0.0113651999999989,,,,
167,24255,1K9fMEc5bCUxo4LlWWYBNw,IfcWall,NOTDEFINED,Basic Wall:100 Internal:318196,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,5.01235087436123,,,,,,,,,,,,0.068589081544773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.357790037878,100 Internal,126.0,,,,100 Internal,,0.240061785406706,,,,
168,24336,1K9fMEc5bCUxo4LliWYBNw,IfcWall,NOTDEFINED,Basic Wall:100 Internal:318196,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,0.290397876872375,,,,,,,,,,,,0.068589081544773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.357790037878,100 Internal,126.0,,,,100 Internal,,0.00754479896992526,,,,
169,24753,1K9fMEc5bCUxo4LlWWYB11,IfcWall,SOLIDWALL,BLK01.061,Level 1 -  Lower,Basic Wall:250XTERNAL,,,,,,,,,,250XTERNAL,,True,,,,,,,,,,,,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250XTERNAL,,,,,250XTERNAL,,,,,,
170,24812,1K9fMEc5bCUxo4LliWYB11,IfcWall,SOLIDWALL,BLK01.080,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,,,,,250XTERNAL,,True,,,,,,,3210.0,,,,,True,,False,,,,,,32.5539443157199,,,,,,,,,,,,1.11809769926734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4472.39079706935,250XTERNAL,250.0,,,,250XTERNAL,,3.58909361464815,,,,
171,24898,1K9fMEc5bCUxo4LlWWYB3q,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319482,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,,True,11482.9396325459,0.218749999999999,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672744401044352,,,250 x 250mm,,,,,,,,,,,,,,,,,,,250 x 250mm,,,,,,,3500.0,False,,,,,,,,,,,,,,,,,,,,,,,,
172,24945,1K9fMEc5bCUxo4LliWYB3q,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319482,Roof Lower,Concrete Square:250 x 250mm,,,,,,,True,360.892388451443,0.00687499999999988,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672744401044352,,,250 x 250mm,,,,,,,,,,,,,,,,,,,250 x 250mm,,,,,,,110.0,False,,,,,,,,,,,,,,,,,,,,,,,,
173,25050,1K9fMEc5bCUxo4LlWWY8z6,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319560,Ground Floor,Concrete Square:250 x 250mm,,,,,,,True,10498.6876640431,0.200000000000021,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672744401044352,,,250 x 250mm,,,,,,,,,,,,,,,,,,,250 x 250mm,,,,,,,3200.00000000035,False,,,,,,,,,,,,,,,,,,,,,,,,
174,25097,1K9fMEc5bCUxo4LliWY8z6,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319560,Level 1 -  Lower,Concrete Square:250 x 250mm,,,,,,,True,524.934383202099,0.00999999999999993,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672744401044353,,,250 x 250mm,,,,,,,,,,,,,,,,,,,250 x 250mm,,,,,,,160.0,False,,,,,,,,,,,,,,,,,,,,,,,,
175,25144,1K9fMEc5bCUxo4LleWY8z6,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319560,Level 1 - Upper,Concrete Square:250 x 250mm,,,,,,,True,1312.33595800525,0.0249999999999999,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672744401044352,,,250 x 250mm,,,,,,,,,,,,,,,,,,,250 x 250mm,,,,,,,400.0,False,,,,,,,,,,,,,,,,,,,,,,,,
176,25278,1K9fMEc5bCUxo4NlaWY8z0,IfcColumn,COLUMN,Concrete Square:250 x 250mm:319566,Sous-Sol,Concrete Square:250 x 250mm,,,,,,,True,11023.6220472441,0.21,250 x 250mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672744401044352,,,250 x 250mm,,,,,,,,,,,,,,,,,,,250 x 250mm,,,,,,,3360.0,False,,,,,,,,,,,,,,,,,,,,,,,,
177,25361,1K9fMEc5bCUxo4LlWWY8uQ,IfcWall,NOTDEFINED,Basic Wall:100 Internal:319764,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,9.68798841652931,,,,,,,,,,,,0.149826027258118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.09545442951,100 Internal,126.0,,,,100 Internal,,0.524391095403415,,,,
178,25442,1K9fMEc5bCUxo4LliWY8uQ,IfcWall,NOTDEFINED,Basic Wall:100 Internal:319764,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,0.59471405446522,,,,,,,,,,,,0.149826027258118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.09545442951,100 Internal,126.0,,,,100 Internal,,0.0164808629983917,,,,
179,25530,1K9fMEc5bCUxo4LlWWY8vj,IfcWall,NOTDEFINED,Basic Wall:100 Internal:319843,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,5.69784065943501,,,,,,,,,,,,0.127661359663815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.18539415727,100 Internal,126.0,,,,100 Internal,,0.241925150823353,,,,
180,25603,1K9fMEc5bCUxo4LliWY8vj,IfcWall,NOTDEFINED,Basic Wall:100 Internal:319843,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,0.511684506016719,,,,,,,,,,,,0.127661359663815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.18539415727,100 Internal,126.0,,,,100 Internal,,0.01404274956302,,,,
181,25693,1K9fMEc5bCUxo4LlWWY8qY,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320044,Level 1 -  Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,400.0,,,,,True,,False,,,,,,2.38252478160344,,,,,,,,,,,,0.270786027258115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.0954544295,100 Internal,126.0,,,,100 Internal,,0.108314410903246,,,,
182,25770,1K9fMEc5bCUxo4LliWY8qY,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320044,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3210.0,,,,,True,,False,,,,,,15.3152176893911,,,,,,,,,,,,0.270786027258115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.0954544295,100 Internal,126.0,,,,100 Internal,,0.869223147498554,,,,
183,25862,1K9fMEc5bCUxo4LlWWY8oU,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320400,Level 1 -  Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,400.0,,,,,True,,False,,,,,,1.19488854298781,,,,,,,,,,,,0.12604022129608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.31921663555,100 Internal,126.0,,,,100 Internal,,0.0504160885184319,,,,
184,25943,1K9fMEc5bCUxo4LliWY8oU,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320400,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3210.0,,,,,True,,False,,,,,,7.81811544826723,,,,,,,,,,,,0.12604022129608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.31921663555,100 Internal,126.0,,,,100 Internal,,0.404589110360416,,,,
185,26031,1K9fMEc5bCUxo4LlWWY8iF,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320513,Level 1 -  Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,400.0,,,,,True,,False,,,,,,1.45095415397497,,,,,,,,,,,,0.159210077561171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.57204413628,100 Internal,126.0,,,,100 Internal,,0.0636840310244683,,,,
186,26104,1K9fMEc5bCUxo4LliWY8iF,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320513,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3210.0,,,,,True,,False,,,,,,9.40700549591469,,,,,,,,,,,,0.159210077561171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326.57204413628,100 Internal,126.0,,,,100 Internal,,0.511064348971359,,,,
187,26196,1K9fMEc5bCUxo4LlWWY8ep,IfcWall,SOLIDWALL,BLK01.081,Level 1 - Upper,Basic Wall:250XTERNAL,,,,,,,,,,250XTERNAL,,True,,,,,,,3500.0,,,,,True,,False,,,,,,19.4765689506585,,,,,,,,,,,,0.638793593889436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613.63545010703,250XTERNAL,250.0,,,,250XTERNAL,,1.77865246761502,,,,
188,26277,1K9fMEc5bCUxo4LliWY8ep,IfcWall,SOLIDWALL,BLK01.064,Roof Lower,Basic Wall:250XTERNAL,,,,,,,,,,250XTERNAL,,True,,,,,,,110.0,,,,,True,,False,,,,,,1.90323102634294,,,,,,,,,,,,0.638793593889436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613.63545010703,250XTERNAL,250.0,,,,250XTERNAL,,0.070267295327838,,,,
189,26360,1K9fMEc5bCUxo4LlWWY8gG,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320926,Level 1 - Upper,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,3500.0,,,,,True,,False,,,,,,11.2502957679025,,,,,,,,,,,,0.180144134963554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.71535685363,100 Internal,126.0,,,,100 Internal,,0.630504472372453,,,,
190,26432,1K9fMEc5bCUxo4LliWY8gG,IfcWall,NOTDEFINED,Basic Wall:100 Internal:320926,Roof Lower,Basic Wall:100 Internal,,,,,,,,,,100 Internal,,True,,,,,,,110.0,,,,,True,,False,,,,,,0.702545648434913,,,,,,,,,,,,0.180144134963554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.71535685363,100 Internal,126.0,,,,100 Internal,,0.019815854845992,,,,
